Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
TrackMate,fiji.plugin.trackmate.action,AbstractTMAction,1,0,1,1,6,1,21,1,0.0,1,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\AbstractTMAction.java,26
TrackMate,fiji.plugin.trackmate.action,CaptureOverlayAction,7,3,4,3,128,12,0,2,0.5,1,8,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\CaptureOverlayAction.java,49
TrackMate,fiji.plugin.trackmate.action,CaptureOverlayAction.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\CaptureOverlayAction.java,244
TrackMate,fiji.plugin.trackmate.action,CaptureOverlayPanel,5,0,7,7,118,7,0,0,0.42857142857142855,1,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\CaptureOverlayPanel.java,38
TrackMate,fiji.plugin.trackmate.action,ComputeDistanceToRoiAction,11,2,5,5,135,16,0,2,0.6,0,10,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ComputeDistanceToRoiAction.java,56
TrackMate,fiji.plugin.trackmate.action,ComputeDistanceToRoiAction.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ComputeDistanceToRoiAction.java,198
TrackMate,fiji.plugin.trackmate.action,ComputeDistanceToRoiAction.DistanceToRoiFeature,8,2,0,0,43,0,0,2,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ComputeDistanceToRoiAction.java,238
TrackMate,fiji.plugin.trackmate.action,CTCExporter,3,0,15,12,0,51,0,0,0.2,1,11,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\CTCExporter.java,75
TrackMate,fiji.plugin.trackmate.action,CTCExporter.ExportType,2,0,0,0,0,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\CTCExporter.java,89
TrackMate,fiji.plugin.trackmate.action,CTCExporterAction,3,3,1,1,43,3,0,2,0.0,0,4,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\CTCExporterAction.java,42
TrackMate,fiji.plugin.trackmate.action,CTCExporterAction.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\CTCExporterAction.java,92
TrackMate,fiji.plugin.trackmate.action,ExportAllSpotsStatsAction,3,3,2,2,28,2,0,2,0.0,1,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ExportAllSpotsStatsAction.java,39
TrackMate,fiji.plugin.trackmate.action,ExportAllSpotsStatsAction.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ExportAllSpotsStatsAction.java,64
TrackMate,fiji.plugin.trackmate.action,ExportStatsTablesAction,3,3,2,2,28,2,0,2,0.0,1,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ExportStatsTablesAction.java,39
TrackMate,fiji.plugin.trackmate.action,ExportStatsTablesAction.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ExportStatsTablesAction.java,70
TrackMate,fiji.plugin.trackmate.action,ExportTracksToXML,17,3,3,2,132,7,0,2,0.0,1,9,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ExportTracksToXML.java,52
TrackMate,fiji.plugin.trackmate.action,ExportTracksToXML.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ExportTracksToXML.java,240
TrackMate,fiji.plugin.trackmate.action,ExtractTrackStackAction,6,3,4,4,208,26,0,2,0.5,1,9,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ExtractTrackStackAction.java,60
TrackMate,fiji.plugin.trackmate.action,ExtractTrackStackAction.ExtractTrackStackActionFactory,0,0,0,0,17,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ExtractTrackStackAction.java,375
TrackMate,fiji.plugin.trackmate.action,IcyTrackExporter,3,0,1,1,65,5,0,2,0.0,0,6,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\IcyTrackExporter.java,40
TrackMate,fiji.plugin.trackmate.action,IcyTrackExporter.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\IcyTrackExporter.java,113
TrackMate,fiji.plugin.trackmate.action,IJRoiExporter,9,0,5,3,101,9,0,0,0.0,0,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\IJRoiExporter.java,46
TrackMate,fiji.plugin.trackmate.action,IJRoiExporter.IJRoiExporterAction,0,0,0,0,20,0,0,2,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\IJRoiExporter.java,131
TrackMate,fiji.plugin.trackmate.action,IJRoiExporter.IJRoiExporterActionFactory,3,0,0,0,20,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\IJRoiExporter.java,169
TrackMate,fiji.plugin.trackmate.action,ISBIChallengeExporter,14,3,4,3,132,9,0,2,0.0,0,8,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ISBIChallengeExporter.java,54
TrackMate,fiji.plugin.trackmate.action,ISBIChallengeExporter.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ISBIChallengeExporter.java,228
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter,13,3,14,13,0,29,0,2,0.21428571428571427,0,10,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,62
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,564
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.SpotWriter,0,0,0,0,6,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,599
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.SpotRoiWriter,1,0,0,0,9,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,607
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.SpotAsDotWriter,3,0,0,0,15,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,625
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.LabelIdPainting,2,0,0,0,0,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,652
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.IdGenerator,0,0,0,0,5,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,711
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.AbstractIdGenerator,2,0,0,0,8,0,0,0,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,719
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.TrackIdGenerator,1,0,0,0,18,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,732
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.SpotIdGenerator,0,0,0,0,14,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,763
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.SpotIndexGeneratorUniqueInMovie,1,0,0,0,16,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,787
TrackMate,fiji.plugin.trackmate.action,LabelImgExporter.SpotIndexGeneratorUniqueInFrame,0,0,0,0,8,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporter.java,815
TrackMate,fiji.plugin.trackmate.action,LabelImgExporterPanel,4,0,4,4,44,4,0,0,0.0,1,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\LabelImgExporterPanel.java,37
TrackMate,fiji.plugin.trackmate.action,MergeFileAction,3,3,1,1,77,8,0,2,0.0,0,8,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\MergeFileAction.java,48
TrackMate,fiji.plugin.trackmate.action,MergeFileAction.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\MergeFileAction.java,166
TrackMate,fiji.plugin.trackmate.action,MotilityLabExporter,11,3,3,2,0,8,0,2,0.0,0,9,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\MotilityLabExporter.java,67
TrackMate,fiji.plugin.trackmate.action,MotilityLabExporter.MyTableModel,3,0,0,0,0,0,0,0,-1.0,0,2,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\MotilityLabExporter.java,172
TrackMate,fiji.plugin.trackmate.action,MotilityLabExporter.MyTableCellRenderer,2,0,0,0,25,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\MotilityLabExporter.java,235
TrackMate,fiji.plugin.trackmate.action,MotilityLabExporter.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\MotilityLabExporter.java,273
TrackMate,fiji.plugin.trackmate.action,PlotNSpotsVsTimeAction,7,3,1,1,88,2,0,2,0.0,0,10,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\PlotNSpotsVsTimeAction.java,53
TrackMate,fiji.plugin.trackmate.action,PlotNSpotsVsTimeAction.NSpotPerFrameGrapher,1,0,0,0,10,0,0,1,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\PlotNSpotsVsTimeAction.java,111
TrackMate,fiji.plugin.trackmate.action,PlotNSpotsVsTimeAction.NSpotPerFrameDataset,3,0,0,0,30,0,0,1,-1.0,0,1,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\PlotNSpotsVsTimeAction.java,137
TrackMate,fiji.plugin.trackmate.action,PlotNSpotsVsTimeAction.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\PlotNSpotsVsTimeAction.java,199
TrackMate,fiji.plugin.trackmate.action,RecomputeFeatureAction,3,3,2,2,44,6,0,2,0.0,0,7,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\RecomputeFeatureAction.java,40
TrackMate,fiji.plugin.trackmate.action,RecomputeFeatureAction.Factory,0,0,0,0,17,0,0,0,-1.0,0,0,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\RecomputeFeatureAction.java,60
TrackMate,fiji.plugin.trackmate.action,ResetSpotTimeFeatureAction,3,2,1,1,39,4,0,2,0.0,0,5,D:\Mency\ASDC\TrackMate\src\main\java\fiji\plugin\trackmate\action\ResetSpotTimeFeatureAction.java,43
