Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate.features.edges,DirectionalChangeAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.features.edges,DirectionalChangeAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgesOf
TrackMate,fiji.plugin.trackmate.features.edges,DirectionalChangeAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.features.edges,DirectionalChangeAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.features.edges,EdgeSpeedAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.features.edges,EdgeSpeedAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.features.edges,EdgeTargetAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeWeight
TrackMate,fiji.plugin.trackmate.features.edges,EdgeTargetAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.features.edges,EdgeTargetAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.features.edges,EdgeTimeLocationAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.features.edges,EdgeTimeLocationAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.features.spot,SpotContrastAndSNRAnalyzer,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.util.SpotNeighborhood; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.features.spot,SpotIntensityAnalyzerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgesOf
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeTarget
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.putTrackFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.putTrackFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.putTrackFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.putTrackFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.putTrackFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.track,TrackBranchingAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.putTrackFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.track,TrackDurationAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.features.track,TrackLocationAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.features.track,TrackMotilityAnalyzer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
TrackMate,fiji.plugin.trackmate.features.track,TrackMotilityAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackSpots
TrackMate,fiji.plugin.trackmate.features.track,TrackMotilityAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.features.track,TrackMotilityAnalyzer,Law of Demeter violation,The tool detected the smell in this method (analyze) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.getEdgeSource
