Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,linkSpots,46,9,0,1174,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,removeSelectedCells,9,1,0,1265,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,removeSelectedLinkCells,15,3,0,1282,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,selectTrack,15,5,3,1306,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.SelectionModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme,getKey,3,1,0,1331,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,TrackSchemeActions,2,1,0,84,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getEditAction,3,1,1,87,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getHomeAction,3,1,1,92,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getEndAction,3,1,1,97,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getResetZoomAction,3,1,1,102,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getZoomInAction,9,1,1,107,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,actionPerformed,3,1,1,113,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getZoomOutAction,9,1,1,121,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,actionPerformed,3,1,1,127,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getSelectNoneAction,3,1,0,135,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getSelectAllAction,3,1,0,140,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getPanDownAction,3,1,1,145,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getPanLeftAction,3,1,1,150,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getPanRightAction,3,1,1,155,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getPanUpAction,3,1,1,160,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getPanDownLeftAction,3,1,1,165,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getPanDownRightAction,3,1,1,170,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getPanUpLeftAction,3,1,1,175,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getPanUpRightAction,3,1,1,180,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getSelectionVertices,9,3,1,459,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions,getSelectionEdges,9,3,1,473,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFactory,create,3,1,4,43,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFactory,getName,3,1,0,49,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFactory,getKey,3,1,0,55,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFactory,getIcon,3,1,0,61,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFactory,getInfoText,3,1,0,67,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,TrackSchemeFrame,8,1,2,77,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,init,15,1,1,97,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeKeyboardHandler
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,centerViewOn,3,1,1,126,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,createGraphComponent,33,5,0,131,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphComponent
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,mousePressed,5,2,1,156,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,mouseReleased,5,2,1,165,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeFrame
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,mouseWheelMoved,7,3,1,178,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphComponent,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphComponent
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,createToolBar,3,1,0,197,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFrame,displayPopupMenu,4,1,2,205,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,TrackSchemeGraphComponent,24,3,3,90,0,fiji.plugin.trackmate.gui.displaysettings.DisplaySettings,fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,keyTyped,2,1,1,116,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,keyReleased,3,2,1,120,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,keyPressed,3,2,1,127,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,getGraph,3,1,0,140,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,isToggleEvent,3,1,1,146,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,isPanningEvent,3,1,1,152,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,createCellEditor,12,1,0,158,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,startEditing,5,1,2,167,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,createGraphHandler,90,24,0,179,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,mousePressed,16,5,1,190,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,mouseReleased,69,20,1,219,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,paintBackground,34,8,1,344,0,fiji.plugin.trackmate.gui.displaysettings.DisplaySettings,fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,invoke,7,1,2,403,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,zoomTo,13,2,2,418,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent,loopPaintDecorationLevel,4,2,0,438,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,TrackSchemeGraphLayout,6,1,3,91,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,execute,105,19,1,103,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.graph.ConvexBranchesDecomposition; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.graph.GraphUtils; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeGraphLayout; fiji.plugin.trackmate.graph.TimeDirectedNeighborIndex; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,setCellGeometry,7,1,3,334,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,getRowLengths,3,1,0,344,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphLayout,getProcessingTime,3,1,0,355,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,TrackSchemeKeyboardHandler,4,1,2,46,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,installKeyboardActions,5,1,1,52,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeKeyboardHandler,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeKeyboardHandler
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,getInputMap,31,2,1,59,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,createActionMap,63,1,0,101,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeActions,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemeActions; fiji.plugin.trackmate.util.TrackNavigator
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,actionPerformed,3,1,1,134,0,fiji.plugin.trackmate.util.TrackNavigator,fiji.plugin.trackmate.util.TrackNavigator
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,actionPerformed,3,1,1,144,0,fiji.plugin.trackmate.util.TrackNavigator,fiji.plugin.trackmate.util.TrackNavigator
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,actionPerformed,3,1,1,154,0,fiji.plugin.trackmate.util.TrackNavigator,fiji.plugin.trackmate.util.TrackNavigator
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,actionPerformed,3,1,1,164,0,fiji.plugin.trackmate.util.TrackNavigator,fiji.plugin.trackmate.util.TrackNavigator
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,actionPerformed,3,1,1,174,0,fiji.plugin.trackmate.util.TrackNavigator,fiji.plugin.trackmate.util.TrackNavigator
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeKeyboardHandler,actionPerformed,3,1,1,184,0,fiji.plugin.trackmate.util.TrackNavigator,fiji.plugin.trackmate.util.TrackNavigator
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,TrackSchemePopupMenu,6,1,3,67,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,manualColorEdges,7,2,1,79,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.FeatureModel
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,manualColorVertices,7,2,1,89,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,selectWholeTrack,3,1,2,99,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,selectTrackDownwards,3,1,2,104,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,selectTrackUpwards,3,1,2,109,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,editSpotName,3,1,0,114,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,toggleBranchFolding,10,2,0,119,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,multiEditSpotName,17,2,2,134,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,invoke,8,2,2,151,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,getClosestCell,13,3,1,165,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,linkSpots,3,1,0,186,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,remove,3,1,0,191,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,removeLinks,3,1,0,196,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,init,145,15,0,205,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.SelectionModel; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,3,1,1,228,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,3,1,1,237,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,3,1,1,246,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,3,1,1,259,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,3,1,1,276,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,3,1,1,287,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,10,1,1,313,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,run,3,1,0,320,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,10,1,1,335,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,run,3,1,0,342,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,11,1,1,357,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,run,3,1,0,365,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,16,3,1,377,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,run,3,1,0,393,0,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme,fiji.plugin.trackmate.visualization.trackscheme.TrackScheme
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,3,1,1,408,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,actionPerformed,3,1,1,417,0,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu,fiji.plugin.trackmate.visualization.trackscheme.TrackSchemePopupMenu
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeStylist,TrackSchemeStylist,13,1,3,108,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeStylist,setStyle,4,2,1,126,0,,
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeStylist,updateEdgeStyle,20,3,1,134,0,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter,fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter; fiji.plugin.trackmate.features.FeatureUtils; fiji.plugin.trackmate.gui.displaysettings.DisplaySettings
