Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "this.add(lbl12`new GridBagConstraints(0`ycur`3`1`0.0`0.0`GridBagConstraints.CENTER`GridBagConstraints.HORIZONTAL`new Insets(20`10`0`10)`0`0));" is 142.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "this.add(chkboxAllowMerging`new GridBagConstraints(0`ycur`3`1`0.0`0.0`GridBagConstraints.CENTER`GridBagConstraints.HORIZONTAL`new Insets(0`10`0`10)`0`0));" is 154.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "this.add(lbl13`new GridBagConstraints(0`ycur`1`1`0.0`0.0`GridBagConstraints.WEST`GridBagConstraints.HORIZONTAL`new Insets(0`10`0`0)`0`0));" is 138.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "this.add(txtfldMergingMaxDistance`new GridBagConstraints(1`ycur`1`1`0.0`0.0`GridBagConstraints.CENTER`GridBagConstraints.HORIZONTAL`new Insets(0`0`0`0)`0`0));" is 158.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "this.add(lblMergingMaxDistanceUnit`new GridBagConstraints(2`ycur`1`1`0.0`0.0`GridBagConstraints.WEST`GridBagConstraints.HORIZONTAL`new Insets(0`5`0`0)`0`0));" is 157.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "this.add(lbl16`new GridBagConstraints(0`ycur`1`1`0.0`0.0`GridBagConstraints.CENTER`GridBagConstraints.HORIZONTAL`new Insets(0`10`0`10)`0`0));" is 141.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "this.add(scrpneMergingFeatures`new GridBagConstraints(0`ycur`3`1`0.0`0.0`GridBagConstraints.CENTER`GridBagConstraints.BOTH`new Insets(0`0`0`0)`0`0));" is 149.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "chkboxAllowSplitting.addActionListener(e -> setEnabled(new Component[]{lbl10`txtfldSplittingMaxDistance`lblSplittingMaxDistanceUnit`lbl15`scrpneSplittingFeatures`panelSplittingFeatures}`chkboxAllowSplitting.isSelected()));" is 222.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Long Statement,The length of the statement "chkboxAllowMerging.addActionListener(e -> setEnabled(new Component[]{lbl13`txtfldMergingMaxDistance`lblMergingMaxDistanceUnit`lbl16`scrpneMergingFeatures`panelMergingFeatures}`chkboxAllowMerging.isSelected()));" is 210.,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 280,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 1000,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 5,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 5,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 5,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 5,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 20,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 5,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 20,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 5,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 2,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 10,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,JPanelAdvancedKalmanTrackerSettingsMain,Magic Number,The method contains a magic number: 3,112
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,echoSettings,Long Statement,The length of the statement "setEnabled(new Component[]{lbl10`txtfldSplittingMaxDistance`lblSplittingMaxDistanceUnit`lbl15`scrpneSplittingFeatures`panelSplittingFeatures}`chkboxAllowSplitting.isSelected());" is 177.,334
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelAdvancedKalmanTrackerSettingsMain,echoSettings,Long Statement,The length of the statement "setEnabled(new Component[]{lbl13`txtfldMergingMaxDistance`lblMergingMaxDistanceUnit`lbl16`scrpneMergingFeatures`panelMergingFeatures}`chkboxAllowMerging.isSelected());" is 167.,334
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Long Statement,The length of the statement "final ComboBoxModel<String> jComboBoxFeatureModel=new DefaultComboBoxModel<>(TMUtils.getArrayFromMaping(features`featureNames).toArray(new String[]{}));" is 152.,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 280,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 40,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 280,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 40,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 2,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 4,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 205,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 22,50
TrackMate,fiji.plugin.trackmate.gui.components.tracker,JPanelFeaturePenalty,JPanelFeaturePenalty,Magic Number,The method contains a magic number: 220,50
